1024,0.208933
2048,1.376581
3072,4.264145
4096,11.212794
5120,20.698224
6144,36.743778
7168,59.911469
8192,91.819561
1024,0.210342
2048,1.400099
3072,4.265524
4096,11.139345
5120,20.655534
6144,36.502996
7168,59.726989
8192,91.458289
1024,0.210730
2048,1.414015
3072,4.282512
4096,11.250036
5120,20.815845
6144,36.778947
7168,60.081778
8192,92.145500
1024,0.210447
2048,1.417352
3072,4.257976
4096,11.157393
5120,20.666467
6144,36.564139
7168,59.639791
8192,91.692717
1024,0.212210
2048,1.400873
3072,4.270232
4096,11.192441
5120,20.687541
6144,36.574283
7168,59.775912
8192,91.724979
1024,0.211879
2048,1.399361
3072,4.280353
4096,11.208433
5120,20.769963
6144,36.747897
7168,59.951742
8192,92.133289
1024,0.209779
2048,1.419467
3072,4.280544
4096,11.213277
5120,20.781263
6144,36.801513
7168,59.968130
8192,92.110748
1024,0.209610
2048,1.417462
3072,4.271080
4096,11.234918
5120,20.726036
6144,36.762206
7168,59.910817
8192,92.100297
1024,0.209238
2048,1.383914
3072,4.261797
4096,11.200286
5120,20.653008
6144,36.601984
7168,59.834996
8192,91.700193
1024,0.210418
2048,1.401807
3072,4.273836
4096,11.201455
5120,20.651167
6144,36.724473
7168,59.902414
8192,91.945937
1024,0.210385
2048,1.411201
3072,4.262426
4096,11.199271
5120,20.692249
6144,36.599928
7168,59.782061
8192,91.805864
1024,0.210435
2048,1.420175
3072,4.281534
4096,11.213746
5120,20.710737
6144,36.771888
7168,59.968590
8192,91.967221
1024,0.212058
2048,1.428680
3072,4.277336
4096,11.237743
5120,20.789958
6144,36.742054
7168,60.074884
8192,91.995288
1024,0.211895
2048,1.406160
3072,4.274313
4096,11.209869
5120,20.755531
6144,36.753653
7168,59.866844
8192,92.060566
1024,0.209830
2048,1.433349
3072,4.282894
4096,11.222610
5120,20.769279
6144,36.781799
7168,59.992839
8192,92.118229
1024,0.209623
2048,1.415004
3072,4.256300
4096,11.178019
5120,20.662871
6144,36.539281
7168,59.651213
8192,91.606818
1024,0.213375
2048,1.439032
3072,4.332459
4096,11.281037
5120,20.749606
6144,36.716507
7168,60.031780
8192,92.121669
1024,0.215959
2048,1.438863
3072,4.308989
4096,11.214956
5120,20.625678
6144,36.542431
7168,59.815358
8192,91.865135
1024,0.216059
2048,1.439556
3072,4.316765
4096,11.207668
5120,20.626695
6144,36.562520
7168,59.792663
8192,91.635471
1024,0.215968
2048,1.441275
3072,4.327894
4096,11.225985
5120,20.675140
6144,36.569035
7168,59.842758
8192,91.939531
1024,0.216279
2048,1.445144
3072,4.316022
4096,11.257613
5120,20.745355
6144,36.691003
7168,60.051534
8192,92.092101
1024,0.216275
2048,1.442481
3072,4.327714
4096,11.265341
5120,20.716088
6144,36.662650
7168,59.917633
8192,92.205851
1024,0.214394
2048,1.437783
3072,4.328760
4096,11.269618
5120,20.726199
6144,36.743478
7168,60.064071
8192,92.051712
1024,0.215799
2048,1.437848
3072,4.335178
4096,11.262928
5120,20.736785
6144,36.717970
7168,60.041074
8192,92.288463
1024,0.213379
2048,1.437275
3072,4.323352
4096,11.280586
5120,20.721991
6144,36.682757
7168,59.981788
8192,92.085214
1024,0.215981
2048,1.447913
3072,4.324871
4096,11.260596
5120,20.658238
6144,36.642691
7168,60.003364
8192,92.301288
1024,0.216074
2048,1.446848
3072,4.320299
4096,11.205411
5120,20.661756
6144,36.551334
7168,59.749351
8192,91.625474
1024,0.215960
2048,1.453765
3072,4.334136
4096,11.293959
5120,20.791753
6144,36.750100
7168,60.108588
8192,92.426133
1024,0.216290
2048,1.432907
3072,4.315044
4096,11.264218
5120,20.703381
6144,36.727885
7168,60.083428
8192,92.193912
1024,0.216302
2048,1.434929
3072,4.334959
4096,11.284607
5120,20.753327
6144,36.756420
7168,60.082252
8192,92.321683
1024,0.214433
2048,1.441838
3072,4.321098
4096,11.211517
5120,20.619514
6144,36.572044
7168,59.766423
8192,91.628838
1024,0.215790
2048,1.439130
3072,4.322534
4096,11.260583
5120,20.691880
6144,36.635216
7168,59.878264
8192,92.181026
1024,0.213701
2048,1.439329
3072,4.340317
4096,11.286096
5120,20.733004
6144,36.761395
7168,60.102900
8192,92.165576
1024,0.214838
2048,1.428406
3072,4.317395
4096,11.234699
5120,20.604960
6144,36.568068
7168,59.834198
8192,91.681378
1024,0.216067
2048,1.435858
3072,4.317435
4096,11.239633
5120,20.678300
6144,36.615040
7168,59.865460
8192,91.952302
1024,0.215971
2048,1.436571
3072,4.315130
4096,11.226059
5120,20.654887
6144,36.533727
7168,59.806370
8192,91.656200
1024,0.216271
2048,1.442327
3072,4.332260
4096,11.264711
5120,20.706552
6144,36.685375
7168,59.938670
8192,92.025792
1024,0.216286
2048,1.443013
3072,4.335181
4096,11.259301
5120,20.724505
6144,36.647562
7168,59.915064
8192,92.023777
1024,0.213905
2048,1.448666
3072,4.322246
4096,11.258959
5120,20.670653
6144,36.691282
7168,59.940427
8192,92.006233
1024,0.215975
2048,1.446575
3072,4.349008
4096,11.294019
5120,20.771654
6144,36.778978
7168,60.181213
8192,92.215685
1024,0.213563
2048,1.437246
3072,4.318318
4096,11.274990
5120,20.729475
6144,36.694843
7168,59.926095
8192,92.156166
1024,0.214861
2048,1.432102
3072,4.321878
4096,11.256236
5120,20.713579
6144,36.682254
7168,59.934027
8192,92.077139
1024,0.216135
2048,1.434881
3072,4.331577
4096,11.283650
5120,20.751907
6144,36.768553
7168,60.099462
8192,92.283482
1024,0.215976
2048,1.443623
3072,4.328505
4096,11.278312
5120,20.663045
6144,36.750493
7168,60.118090
8192,92.122098
1024,0.216335
2048,1.448300
3072,4.318353
4096,11.238565
5120,20.675079
6144,36.608187
7168,59.836747
8192,91.727686
1024,0.216301
2048,1.436229
3072,4.324637
4096,11.258262
5120,20.659860
6144,36.648959
7168,59.964606
8192,92.001748
1024,0.213921
2048,1.434336
3072,4.318379
4096,11.274538
5120,20.711400
6144,36.723675
7168,60.033985
8192,92.262036
1024,0.215972
2048,1.439707
3072,4.323791
4096,11.246875
5120,20.680850
6144,36.650916
7168,59.943772
8192,91.961968
1024,0.213913
2048,1.414881
3072,4.344371
4096,11.294265
5120,20.755661
6144,36.603626
7168,59.594909
8192,91.200787
1024,0.213510
2048,1.408345
3072,4.327809
4096,11.266041
5120,20.708858
6144,36.540301
7168,59.563121
8192,91.053308
1024,0.215930
2048,1.447127
3072,4.350908
4096,11.278987
5120,20.712951
6144,36.604740
7168,59.603415
8192,91.165591
1024,0.216250
2048,1.437350
3072,4.324759
4096,11.217866
5120,20.669593
6144,36.484726
7168,59.313417
8192,90.656773
1024,0.216556
2048,1.428697
3072,4.314081
4096,11.202578
5120,20.625993
6144,36.470802
7168,59.344393
8192,90.706227
1024,0.216579
2048,1.426685
3072,4.324466
4096,11.219761
5120,20.693749
6144,36.462913
7168,59.385983
8192,90.736658
1024,0.214047
2048,1.440438
3072,4.319682
4096,11.271079
5120,20.697472
6144,36.515261
7168,59.501042
8192,91.068149
1024,0.215924
2048,1.449337
3072,4.319473
4096,11.258367
5120,20.722760
6144,36.504047
7168,59.476703
8192,91.001634
1024,0.213915
2048,1.388722
3072,4.192230
4096,10.807503
5120,19.878493
6144,34.959782
7168,56.957575
8192,87.637132
1024,0.213457
2048,1.374452
3072,4.184993
4096,10.796310
5120,19.861876
6144,34.941393
7168,56.987446
8192,87.641519
1024,0.215940
2048,1.407375
3072,4.186223
4096,10.793874
5120,19.879464
6144,34.960093
7168,56.985841
8192,87.651968
1024,0.216249
2048,1.409864
3072,4.192050
4096,10.794803
5120,19.878328
6144,35.005598
7168,56.972408
8192,87.647579
1024,0.216571
2048,1.401288
3072,4.178531
4096,10.778137
5120,19.866431
6144,34.984437
7168,56.984323
8192,87.648982
1024,0.216552
2048,1.396640
3072,4.181144
4096,10.784648
5120,19.872116
6144,34.945819
7168,56.969243
8192,87.646358
1024,0.214083
2048,1.408013
3072,4.189447
4096,10.801310
5120,19.877735
6144,34.933823
7168,56.977567
8192,87.643742
1024,0.215939
2048,1.409013
3072,4.185034
4096,10.804540
5120,19.872025
6144,34.952947
7168,56.978429
8192,87.638960
1024,0.220295
2048,1.522191
3072,4.638509
4096,12.069891
5120,22.004644
6144,39.376707
7168,64.002509
8192,98.607008
1024,0.220593
2048,1.521199
3072,4.615559
4096,12.008052
5120,21.877598
6144,39.178938
7168,63.624676
8192,98.046981
1024,0.221891
2048,1.525795
3072,4.637690
4096,12.092159
5120,21.969393
6144,39.398816
7168,64.019723
8192,98.463440
1024,0.221881
2048,1.516381
3072,4.629897
4096,12.003662
5120,21.863544
6144,39.175317
7168,63.682783
8192,97.924355
1024,0.221311
2048,1.529327
3072,4.625105
4096,12.019334
5120,21.847797
6144,39.228449
7168,63.682991
8192,98.105061
1024,0.221247
2048,1.529950
3072,4.629906
4096,12.003748
5120,21.964309
6144,39.303130
7168,63.969872
8192,98.426101
1024,0.218696
2048,1.527478
3072,4.635394
4096,12.054627
5120,21.976951
6144,39.404030
7168,64.051107
8192,98.592457
1024,0.217943
2048,1.516255
3072,4.633471
4096,12.073459
5120,21.969316
6144,39.392034
7168,63.967962
8192,98.546113
1024,0.220347
2048,1.511833
3072,4.630744
4096,12.051303
5120,21.946872
6144,39.297315
7168,63.846382
8192,98.360541
1024,0.220598
2048,1.510010
3072,4.611197
4096,12.001157
5120,21.876834
6144,39.175445
7168,63.624961
8192,97.956934
1024,0.221943
2048,1.520321
3072,4.623479
4096,12.035314
5120,21.908530
6144,39.225689
7168,63.750881
8192,98.116037
1024,0.221888
2048,1.534187
3072,4.628374
4096,12.063503
5120,21.993791
6144,39.328268
7168,63.906153
8192,98.420151
1024,0.221295
2048,1.519246
3072,4.634847
4096,12.048636
5120,21.950266
6144,39.325058
7168,63.876224
8192,98.455482
1024,0.221242
2048,1.522458
3072,4.613915
4096,11.948415
5120,21.832370
6144,39.160403
7168,63.702417
8192,98.043499
1024,0.217921
2048,1.527275
3072,4.629974
4096,12.029212
5120,21.927660
6144,39.327019
7168,63.882165
8192,98.431119
1024,0.217977
2048,1.522059
3072,4.651978
4096,12.056807
5120,21.976225
6144,39.351799
7168,63.941828
8192,98.441062
1024,0.226369
2048,1.540773
3072,4.652819
4096,12.032836
5120,21.920598
6144,39.164733
7168,63.692687
8192,98.120475
1024,0.225965
2048,1.527432
3072,4.663607
4096,12.114620
5120,21.956000
6144,39.411113
7168,64.023597
8192,98.516858
1024,0.226349
2048,1.530148
3072,4.654124
4096,12.050461
5120,21.935860
6144,39.190197
7168,63.738599
8192,98.220847
1024,0.226141
2048,1.533638
3072,4.670728
4096,12.092433
5120,21.963989
6144,39.345263
7168,63.887420
8192,98.406352
1024,0.226155
2048,1.534455
3072,4.664763
4096,12.094995
5120,21.985765
6144,39.359405
7168,63.950213
8192,98.571013
1024,0.226235
2048,1.530869
