1024,0.146931
2048,0.943760
3072,2.902481
4096,7.875469
5120,13.219111
6144,24.233730
7168,36.994959
8192,86.727079
1024,0.147307
2048,0.939851
3072,2.887093
4096,7.747305
5120,13.123154
6144,24.069678
7168,36.743049
8192,85.801507
1024,0.147987
2048,0.945356
3072,2.900568
4096,7.817449
5120,13.211364
6144,24.238414
7168,37.016310
8192,86.703036
1024,0.147815
2048,0.940216
3072,2.887118
4096,7.813885
5120,13.140271
6144,24.098589
7168,36.774462
8192,86.630325
1024,0.147525
2048,0.945225
3072,2.901981
4096,7.808623
5120,13.212530
6144,24.211300
7168,36.990228
8192,86.416944
1024,0.147171
2048,0.940563
3072,2.886970
4096,7.836691
5120,13.137572
6144,24.096179
7168,36.774579
8192,86.379595
1024,0.146839
2048,0.944272
3072,2.902195
4096,7.858354
5120,13.224485
6144,24.235705
7168,37.013168
8192,86.758397
1024,0.146585
2048,0.939720
3072,2.888270
4096,7.790659
5120,13.125804
6144,24.172121
7168,36.704298
8192,85.813797
1024,0.146889
2048,0.942336
3072,2.900456
4096,7.781216
5120,13.205780
6144,24.289411
7168,36.992393
8192,86.251659
1024,0.147294
2048,0.936715
3072,2.885343
4096,7.811700
5120,13.128609
6144,24.080261
7168,36.777242
8192,86.381273
1024,0.147852
2048,0.943010
3072,2.897206
4096,7.901617
5120,13.208458
6144,24.222376
7168,36.999437
8192,86.730791
1024,0.147730
2048,0.938823
3072,2.884709
4096,7.757330
5120,13.123775
6144,24.062764
7168,36.722999
8192,85.917913
1024,0.147481
2048,0.942681
3072,2.899998
4096,7.892317
5120,13.213379
6144,24.229223
7168,37.025902
8192,87.019121
1024,0.147109
2048,0.939114
3072,2.884480
4096,7.796361
5120,13.122210
6144,24.052422
7168,36.737593
8192,85.782176
1024,0.146727
2048,0.941719
3072,2.901009
4096,7.844766
5120,13.210535
6144,24.213096
7168,36.977417
8192,86.401325
1024,0.146565
2048,0.939485
3072,2.886183
4096,7.788479
5120,13.118461
6144,24.139262
7168,36.703701
8192,85.736898
1024,0.146830
2048,0.938873
3072,2.898124
4096,7.852789
5120,13.200963
6144,24.214407
7168,36.979373
8192,86.257623
1024,0.147289
2048,0.936381
3072,2.882336
4096,7.738378
5120,13.119838
6144,24.096889
7168,36.773335
8192,86.441317
1024,0.147804
2048,0.939796
3072,2.895521
4096,7.834134
5120,13.198704
6144,24.301535
7168,36.944743
8192,86.309354
1024,0.147617
2048,0.937134
3072,2.882865
4096,7.828278
5120,13.121907
6144,24.064366
7168,36.712459
8192,85.885621
1024,0.147421
2048,0.942499
3072,2.900260
4096,7.850905
5120,13.210202
6144,24.236621
7168,37.027601
8192,86.729452
1024,0.147060
2048,0.938521
3072,2.882095
4096,7.737748
5120,13.123085
6144,24.069440
7168,36.735647
8192,86.113714
1024,0.146601
2048,0.940528
3072,2.898799
4096,7.810322
5120,13.207790
6144,24.234089
7168,36.961185
8192,86.680183
1024,0.146416
2048,0.936259
3072,2.882921
4096,7.739497
5120,13.124794
6144,24.091199
7168,36.719464
8192,86.270899
1024,0.144995
2048,0.938559
3072,2.900750
4096,7.841858
5120,13.218800
6144,24.322026
7168,37.024417
8192,87.050554
1024,0.145614
2048,0.933134
3072,2.885120
4096,7.771337
5120,13.128829
6144,24.093810
7168,36.758321
8192,86.379199
1024,0.146376
2048,0.939393
3072,2.898363
4096,7.820115
5120,13.203882
6144,24.209023
7168,36.963329
8192,86.308668
1024,0.146128
2048,0.933854
3072,2.885516
4096,7.808562
5120,13.134810
6144,24.093466
7168,36.771598
8192,86.314319
1024,0.145792
2048,0.939134
3072,2.901949
4096,7.830624
5120,13.209778
6144,24.230970
7168,36.994399
8192,86.411245
1024,0.145262
2048,0.935285
3072,2.884621
4096,7.852278
5120,13.129671
6144,24.089996
7168,36.763786
8192,86.226963
1024,0.144721
2048,0.937255
3072,2.900860
4096,7.773760
5120,13.212538
6144,24.233144
7168,36.951053
8192,86.474827
1024,0.144523
2048,0.935895
3072,2.885433
4096,7.758012
5120,13.133102
6144,24.116319
7168,36.745491
8192,86.583511
1024,0.145376
2048,0.937438
3072,2.882769
4096,7.729211
5120,13.096540
6144,24.039818
7168,36.628403
8192,85.172328
1024,0.145924
2048,0.934618
3072,2.882325
4096,7.841703
5120,13.096786
6144,24.048191
7168,36.642971
8192,85.305925
1024,0.146730
2048,0.936710
3072,2.880448
4096,7.781249
5120,13.093322
6144,24.026463
7168,36.613250
8192,84.924443
1024,0.146430
2048,0.938254
3072,2.882272
4096,7.766342
5120,13.097548
6144,24.033511
7168,36.635682
8192,84.974629
1024,0.146259
2048,0.938101
3072,2.883814
4096,7.763532
5120,13.101112
6144,24.052856
7168,36.648030
8192,85.537382
1024,0.145706
2048,0.937682
3072,2.881685
4096,7.737942
5120,13.093914
6144,24.022846
7168,36.622888
8192,84.936797
1024,0.145187
2048,0.938000
3072,2.882839
4096,7.793666
5120,13.100881
6144,24.054429
7168,36.615730
8192,85.283849
1024,0.144930
2048,0.938135
3072,2.882563
4096,7.730726
5120,13.102298
6144,24.050233
7168,36.631021
8192,85.335160
1024,0.145440
2048,0.937209
3072,2.880955
4096,7.741141
5120,13.096126
6144,24.196773
7168,36.638749
8192,85.413618
1024,0.145879
2048,0.931906
3072,2.880170
4096,7.797260
5120,13.088192
6144,24.021902
7168,36.629494
8192,85.019439
1024,0.146617
2048,0.936489
3072,2.878910
4096,7.790631
5120,13.091795
6144,24.037297
7168,36.631147
8192,85.392135
1024,0.146442
2048,0.936134
3072,2.879842
4096,7.737684
5120,13.096925
6144,24.032522
7168,36.601841
8192,85.080231
1024,0.146095
2048,0.935687
3072,2.882518
4096,7.787549
5120,13.091083
6144,24.043529
7168,36.647409
8192,85.196632
1024,0.145538
2048,0.937473
3072,2.879707
4096,7.726906
5120,13.092175
6144,24.020075
7168,36.619075
8192,84.981256
1024,0.145118
2048,0.937954
3072,2.882160
4096,7.786370
5120,13.091569
6144,24.027021
7168,36.603826
8192,85.096262
1024,0.144859
2048,0.935311
3072,2.879907
4096,7.774924
5120,13.095728
6144,24.028916
7168,36.610028
8192,85.330715
1024,0.145166
2048,0.933962
