1024,0.288221
2048,1.663398
3072,4.320054
4096,11.120928
5120,20.694408
6144,36.342241
7168,56.889433
8192,88.744899
1024,0.288290
2048,1.663173
3072,4.310882
4096,11.079761
5120,20.705042
6144,36.246400
7168,56.800220
8192,88.586758
1024,0.286520
2048,1.658573
3072,4.335211
4096,11.136786
5120,20.730392
6144,36.381131
7168,57.038730
8192,89.004054
1024,0.288492
2048,1.670743
3072,4.306629
4096,11.088098
5120,20.659316
6144,36.185944
7168,56.777881
8192,88.549225
1024,0.287411
2048,1.677880
3072,4.305330
4096,11.096754
5120,20.754558
6144,36.230980
7168,56.769580
8192,88.535691
1024,0.286651
2048,1.672890
3072,4.313716
4096,11.097719
5120,20.678633
6144,36.340445
7168,56.888923
8192,88.724422
1024,0.287366
2048,1.677878
3072,4.309515
4096,11.097446
5120,20.672440
6144,36.240063
7168,56.805598
8192,88.615966
1024,0.288358
2048,1.669651
3072,4.336792
4096,11.134857
5120,20.698434
6144,36.372202
7168,57.004719
8192,89.002770
1024,0.304027
2048,1.679308
3072,4.322676
4096,11.152258
5120,20.706092
6144,36.341824
7168,56.994627
8192,88.939540
1024,0.303794
2048,1.686584
3072,4.301913
4096,11.082829
5120,20.673598
6144,36.234441
7168,56.761449
8192,88.521144
1024,0.303855
2048,1.686374
3072,4.340430
4096,11.145421
5120,20.772960
6144,36.361434
7168,57.028176
8192,89.032243
1024,0.303374
2048,1.692636
3072,4.326141
4096,11.134117
5120,20.721721
6144,36.304467
7168,56.906164
8192,88.950580
1024,0.303669
2048,1.696092
3072,4.322241
4096,11.098557
5120,20.689097
6144,36.229060
7168,56.757918
8192,88.508053
1024,0.303139
2048,1.691377
3072,4.306665
4096,11.080402
5120,20.671733
6144,36.208750
7168,56.763643
8192,88.534801
1024,0.303800
2048,1.691294
3072,4.325790
4096,11.141156
5120,20.710514
6144,36.354166
7168,56.969162
8192,88.944633
1024,0.303566
2048,1.679248
3072,4.314350
4096,11.099923
5120,20.676129
6144,36.230183
7168,56.781245
8192,88.555952
1024,0.303598
2048,1.687450
3072,4.332529
4096,11.097341
5120,20.652660
6144,36.201976
7168,56.750750
8192,88.512239
1024,0.303650
2048,1.703123
3072,4.327632
4096,11.133798
5120,20.761416
6144,36.356419
7168,56.943359
8192,88.947564
1024,0.302944
2048,1.684246
3072,4.336638
4096,11.095068
5120,20.653373
6144,36.209365
7168,56.767782
8192,88.542078
1024,0.302768
2048,1.684909
3072,4.312616
4096,11.089382
5120,20.650201
6144,36.184683
7168,56.739463
8192,88.500855
1024,0.302796
2048,1.690380
3072,4.331252
4096,11.151664
5120,20.762681
6144,36.350009
7168,56.979357
8192,88.974266
1024,0.303239
2048,1.700699
3072,4.326671
4096,11.133363
5120,20.725601
6144,36.315537
7168,56.906935
8192,88.937311
1024,0.303940
2048,1.679785
3072,4.323116
4096,11.087214
5120,20.639428
6144,36.208545
7168,56.756701
8192,88.507781
1024,0.303768
2048,1.699681
3072,4.322549
4096,11.145613
5120,20.770219
6144,36.382513
7168,57.015672
8192,88.914871
1024,0.288501
2048,1.660026
3072,4.285705
4096,11.050771
5120,20.499351
6144,35.973316
7168,56.417951
8192,88.113116
1024,0.288298
2048,1.662437
3072,4.288717
4096,11.024427
5120,20.544784
6144,35.977939
7168,56.394520
8192,88.092894
1024,0.287757
2048,1.658886
3072,4.292916
4096,11.032296
5120,20.508075
6144,35.957484
7168,56.417770
8192,88.182643
1024,0.286956
2048,1.660166
3072,4.286615
4096,11.030783
5120,20.536323
6144,35.983504
7168,56.242502
8192,87.761760
1024,0.287567
2048,1.656616
3072,4.285884
4096,11.049297
5120,20.624280
6144,36.071055
7168,56.473110
8192,88.182611
1024,0.287969
2048,1.659199
3072,4.269423
4096,11.000364
5120,20.548774
6144,35.884227
7168,56.289442
8192,87.973302
1024,0.288250
2048,1.663714
3072,4.289775
4096,11.030673
5120,20.516970
6144,35.954853
7168,56.402061
8192,88.092710
1024,0.288504
2048,1.655607
3072,4.286691
4096,11.073540
5120,20.578745
6144,36.108751
7168,56.591174
8192,88.373782
1024,0.287781
2048,1.655174
3072,4.288803
4096,11.058942
5120,20.532443
6144,36.039247
7168,56.435974
8192,88.155216
1024,0.287844
2048,1.653139
3072,4.288173
4096,11.043790
5120,20.584695
6144,36.049410
7168,56.454400
8192,88.125486
1024,0.287180
2048,1.658826
3072,4.293549
4096,11.006104
5120,20.512841
6144,35.882084
7168,56.243397
8192,87.811682
1024,0.286970
2048,1.650871
3072,4.269596
4096,11.041353
5120,20.589769
6144,35.983678
7168,56.452797
8192,87.823399
1024,0.286494
2048,1.660688
3072,4.278959
4096,11.064854
5120,20.580260
6144,36.051829
7168,56.510981
8192,88.119699
1024,0.287232
2048,1.650439
3072,4.257630
4096,10.974773
5120,20.548787
6144,35.834609
7168,56.213981
8192,87.615393
1024,0.288258
2048,1.647700
3072,4.270286
4096,10.982550
5120,20.497033
6144,35.849693
7168,56.203797
8192,87.624325
1024,0.288016
2048,1.643880
3072,4.280406
4096,11.046487
5120,20.565394
6144,36.051554
7168,56.373763
8192,88.060519
1024,0.302842
2048,1.668486
3072,4.305446
4096,11.054176
5120,20.521829
6144,36.007876
7168,56.415353
8192,88.006308
1024,0.302897
2048,1.679520
3072,4.291834
4096,11.027972
5120,20.599486
6144,36.076447
7168,56.516720
8192,88.163407
1024,0.302326
2048,1.672828
3072,4.282988
4096,11.011885
5120,20.515305
6144,35.960896
7168,56.355883
8192,87.852915
1024,0.301945
2048,1.678463
3072,4.270659
4096,11.004900
5120,20.550383
6144,35.867903
7168,56.288867
8192,87.801775
1024,0.302110
2048,1.687739
3072,4.273119
4096,11.004458
5120,20.506752
6144,35.888111
7168,56.246770
8192,87.660736
1024,0.302199
2048,1.684196
3072,4.271041
4096,10.994044
5120,20.565030
6144,35.983957
7168,56.353607
8192,87.874678
1024,0.302413
2048,1.676634
3072,4.299219
4096,11.048363
5120,20.563795
6144,36.106498
7168,56.615485
8192,88.268943
1024,0.303389
2048,1.702418
3072,4.310248
4096,11.054543
5120,20.608096
6144,36.107546
7168,56.558827
8192,88.113839
1024,0.287806
2048,1.673858
3072,4.319579
4096,11.093709
5120,20.672265
6144,36.198799
7168,56.735405
8192,88.519295
1024,0.288608
2048,1.664575
3072,4.313520
4096,11.102055
5120,20.704249
6144,36.343794
7168,56.943664
8192,88.785677
1024,0.285847
2048,1.674900
3072,4.340959
4096,11.122821
5120,20.650851
6144,36.315818
7168,56.976561
8192,88.957257
1024,0.286655
2048,1.663191
3072,4.302821
4096,11.121729
5120,20.798413
6144,36.324504
7168,56.985884
8192,88.933203
1024,0.287855
2048,1.674679
3072,4.318941
4096,11.136232
5120,20.738192
6144,36.363538
7168,56.966871
8192,88.923774
1024,0.285832
2048,1.673045
3072,4.307486
4096,11.103979
5120,20.740667
6144,36.342501
7168,56.977713
8192,88.883826
1024,0.286236
2048,1.672187
3072,4.322298
4096,11.075268
5120,20.697316
6144,36.200620
7168,56.716270
8192,88.499301
1024,0.289148
2048,1.670171
3072,4.321765
4096,11.131723
5120,20.718355
6144,36.352447
7168,56.991720
8192,88.825166
1024,0.302377
2048,1.674232
3072,4.295035
4096,11.050306
5120,20.529678
6144,36.044822
7168,56.484295
8192,88.163482
1024,0.302027
2048,1.694015
3072,4.275864
4096,11.030581
5120,20.572445
6144,36.058917
7168,56.391250
8192,88.175203
1024,0.300412
2048,1.680216
3072,4.314834
4096,11.089771
5120,20.648744
6144,36.151385
7168,56.695363
8192,88.611952
1024,0.300955
2048,1.669969
3072,4.288108
4096,11.079170
5120,20.588669
6144,36.141040
7168,56.665999
8192,88.557058
1024,0.301670
2048,1.689780
3072,4.282110
4096,11.090133
5120,20.673834
6144,36.160186
7168,56.624898
8192,88.536558
1024,0.300566
2048,1.692252
3072,4.287012
4096,11.074971
5120,20.653463
6144,36.141020
7168,56.685206
8192,88.533558
1024,0.299654
2048,1.684736
3072,4.302613
4096,11.035907
5120,20.543018
6144,36.055467
7168,56.461493
8192,88.181076
1024,0.302454
2048,1.687911
3072,4.304778
4096,11.095239
5120,20.629451
6144,36.175391
7168,56.614828
8192,88.572528
1024,0.287594
2048,1.799213
3072,4.318546
4096,11.164545
5120,20.836665
6144,36.798658
7168,57.194633
8192,89.872990
1024,0.287671
2048,1.791611
3072,4.331175
4096,11.131297
5120,20.777023
6144,36.666543
7168,56.974939
8192,89.419116
1024,0.287419
2048,1.787861
3072,4.314077
4096,11.115646
5120,20.716617
6144,36.638363
7168,56.925193
8192,89.345729
1024,0.288604
2048,1.806693
3072,4.318593
4096,11.159991
5120,20.786373
6144,36.731571
7168,57.071601
8192,89.757371
1024,0.289975
2048,1.788221
3072,4.333992
4096,11.156829
5120,20.788157
6144,36.817638
7168,57.161275
8192,89.839681
1024,0.289006
2048,1.784518
3072,4.339184
4096,11.132951
5120,20.767097
6144,36.722094
7168,57.039160
8192,89.746708
1024,0.289672
2048,1.805154
3072,4.351654
4096,11.196239
5120,20.852210
6144,36.844142
7168,57.251230
8192,90.560888
1024,0.287961
2048,1.799598
3072,4.331093
4096,11.133173
5120,20.761825
6144,36.648723
7168,56.963195
8192,89.422187
1024,0.275577
2048,1.771530
3072,4.322295
4096,11.175231
5120,20.839432
6144,36.818891
7168,57.254288
8192,89.914126
1024,0.275352
2048,1.772602
3072,4.319902
4096,11.112773
5120,20.714308
6144,36.605403
7168,56.868022
8192,89.304160
1024,0.275582
2048,1.747987
3072,4.324520
4096,11.113401
5120,20.695772
6144,36.616276
7168,56.894398
8192,89.280425
1024,0.275829
2048,1.776690
3072,4.316998
4096,11.114055
5120,20.682434
6144,36.586812
7168,56.855362
8192,89.257333
1024,0.276107
2048,1.773773
3072,4.330937
4096,11.163836
5120,20.786447
6144,36.782513
7168,57.185048
8192,89.816851
1024,0.276050
2048,1.779138
3072,4.333052
4096,11.145337
5120,20.824236
6144,36.765910
7168,57.109063
8192,89.711050
1024,0.276473
2048,1.769664
3072,4.316677
4096,11.116893
5120,20.724154
6144,36.627602
7168,56.893649
8192,89.220666
