1024,0.119226
2048,1.124102
3072,3.882084
4096,10.828883
5120,19.749874
6144,36.269473
7168,58.854592
8192,95.933100
1024,0.117300
2048,1.136529
3072,3.899766
4096,10.844775
5120,19.787532
6144,36.331024
7168,58.905738
8192,95.793020
1024,0.116516
2048,1.126461
3072,3.915098
4096,10.814668
5120,19.741466
6144,36.259166
7168,59.071012
8192,96.146688
1024,0.117436
2048,1.120678
3072,3.895347
4096,10.754729
5120,19.676796
6144,36.094223
7168,58.782315
8192,95.427023
1024,0.117828
2048,1.149417
3072,3.870189
4096,10.800845
5120,19.771432
6144,36.153088
7168,58.763281
8192,95.480239
1024,0.116646
2048,1.150267
3072,3.874037
4096,10.855299
5120,19.769906
6144,36.305255
7168,58.997441
8192,95.824315
1024,0.118754
2048,1.145883
3072,3.874482
4096,10.769588
5120,19.722720
6144,36.083171
7168,58.634675
8192,95.440999
1024,0.118883
2048,1.139957
3072,3.877685
4096,10.809568
5120,19.797353
6144,36.232912
7168,58.935343
8192,95.691509
1024,0.119150
2048,1.127518
3072,3.893367
4096,10.812530
5120,19.689749
6144,36.235860
7168,58.839339
8192,95.825036
1024,0.117247
2048,1.124397
3072,3.890608
4096,10.832502
5120,19.790961
6144,36.265730
7168,58.814688
8192,95.645461
1024,0.116528
2048,1.125071
3072,3.912784
4096,10.814919
5120,19.768483
6144,36.259686
7168,59.040847
8192,96.147821
1024,0.117380
2048,1.136143
3072,3.892739
4096,10.760530
5120,19.726145
6144,36.135944
7168,58.801511
8192,95.449117
1024,0.117759
2048,1.141527
3072,3.877429
4096,10.824021
5120,19.752862
6144,36.217676
7168,58.884812
8192,95.893575
1024,0.116601
2048,1.134513
3072,3.877097
4096,10.833404
5120,19.776106
6144,36.210833
7168,58.895527
8192,95.649760
1024,0.118856
2048,1.142451
3072,3.894153
4096,10.811792
5120,19.762307
6144,36.196843
7168,58.813588
8192,95.703307
1024,0.118902
2048,1.136739
3072,3.892649
4096,10.800845
5120,19.776016
6144,36.179740
7168,58.837808
8192,95.508724
1024,0.120650
2048,1.124071
3072,3.860369
4096,10.673996
5120,19.454192
6144,35.794680
7168,58.110102
8192,94.465238
1024,0.119353
2048,1.124239
3072,3.855245
4096,10.753494
5120,19.670802
6144,36.009638
7168,58.405950
8192,95.159201
1024,0.117423
2048,1.123154
3072,3.856705
4096,10.654737
5120,19.488570
6144,35.760180
7168,58.261920
8192,94.633909
1024,0.119484
2048,1.125561
3072,3.873848
4096,10.691117
5120,19.554365
6144,35.852870
7168,58.414197
8192,95.206989
1024,0.120052
2048,1.148229
3072,3.844258
4096,10.755346
5120,19.591854
6144,35.937247
7168,58.471816
8192,94.973521
1024,0.117846
2048,1.134636
3072,3.835287
4096,10.736562
5120,19.582087
6144,35.901657
7168,58.363328
8192,95.142167
1024,0.120406
2048,1.136288
3072,3.834232
4096,10.658405
5120,19.531821
6144,35.718379
7168,58.085714
8192,94.408617
1024,0.120552
2048,1.133244
3072,3.853482
4096,10.669847
5120,19.577472
6144,35.745522
7168,58.181661
8192,94.657739
1024,0.120575
2048,1.115879
3072,3.846536
4096,10.741228
5120,19.527361
6144,35.959208
7168,58.407226
8192,94.989328
1024,0.119362
2048,1.120097
3072,3.867484
4096,10.752469
5120,19.643438
6144,36.010746
7168,58.454902
8192,95.229047
1024,0.117479
